"Date","Description","Original Description","Amount","Transaction Type","Category","Account Name","Labels","Notes"
"12/19/2017","Sellands Edh El","SELLANDS EDH EL DORADO HILCA","39.50","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"12/19/2017","Appraisal Scope Ok","APPRAISAL SCOPE INC 800-4347260 OK","21.00","debit","Legal","Citi Dividend Platinum Select Visa Card","",""
"12/19/2017","The Paint Spot & Supply","THE PAINT SPOT 2 SHINGLE SPRINCA","18.59","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"12/19/2017","Ace Hardware","GOLD COUNTRY ACE HARDWAR CAMERON PARK CA","16.07","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"12/18/2017","Pedrick Produce","PEDRICK PRODUCE DIXON CA","56.14","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"12/18/2017","Sam's Club","SAMSCLUB.COM 8887467726 AR","160.85","debit","Office Supplies","Citi Dividend Platinum Select Visa Card","",""
"12/18/2017","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","18.00","debit","Office Supplies","Citi Dividend Platinum Select Visa Card","",""
"12/18/2017","Amazon","AMAZON.COM AMZN.COM/BILL AMZN.COM/BILLWA","64.32","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/18/2017","Arco","ARCO AMPM 8305 12/18 #000698786 PURCHASE ARCO AMPM 83054 VACAVILLE CA","27.75","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"12/18/2017","Arco Arco Cameron","ARCO 82405 12/16 #000047514 PURCHASE ARCO 82405 CAMERON PARK CA","27.52","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"12/18/2017","Viper Pest Control","Viper Pest Control Bill Payment","80.00","debit","Home Improvement","Adv Tiered Interest Chkg","",""
"12/18/2017","Murcor Des Trade","MURCOR INC. DES:TRADE PAY ID:00-0057832 INDN:Gary F. Hulbert CO ID:XXXXX72376...","321.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"12/17/2017","Coursera","COURSERA 650-265-7649 CA","49.00","debit","Legal","Citi Dividend Platinum Select Visa Card","",""
"12/17/2017","Amazon","AMAZON MKTPLACE PMTS WWW.WWW.AMAZON.COWA","12.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/17/2017","Netflix","NETFLIX.COM NETFLIX.COM CA","10.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/16/2017","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","32.12","debit","Office Supplies","Citi Dividend Platinum Select Visa Card","",""
"12/16/2017","Churchill Hardw Camerson","CHURCHILL 'S HARDW CAMERSON PARKCA","34.06","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"12/16/2017","Michaels","MICHAELS STORES 2046 FOLSOM CA","18.29","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/16/2017","USPS","USPS PO 0561080667 PLACERVILLE CA","27.35","debit","Shipping","Citi Dividend Platinum Select Visa Card","",""
"12/15/2017","Trader Joe's","TRADER JOE'S #172 QPS FOLSOM CA","23.65","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"12/15/2017","Velvet Grill & Creamery","VELVET GRILL & CREAMERY GALT CA","37.61","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"12/15/2017","Jo-Ann Stores","JOANN STORES #2203 FOLSOM CA","10.72","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/15/2017","Target","TARGET 00010983 FOLSOM CA","26.87","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/15/2017","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","49.37","debit","Office Supplies","Citi Dividend Platinum Select Visa Card","",""
"12/15/2017","Nvs Pmd Des","NVS PMD DES:PAYMENT ID:799487 INDN:GaryFHulbert.Appraisal CO ID:XXXXX32275 CCD","380.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"12/15/2017","Etsy.com","Etsy.com - LadyCoutureBar718-8557955 NY","34.74","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/14/2017","Metrolist","MetroList El Dorado Bill Payment","144.17","debit","Business Services","Adv Tiered Interest Chkg","",""
"12/14/2017","Bank of America","BANK OF AMERICA DES:PLAN CONTR ID:RTLBOA000118890 INDN:GARY HULBERT...","7750.00","debit","HealthSavingsAccount","Adv Tiered Interest Chkg","","Health Savings Account"
"12/13/2017","Arco","ARCO PAYPOINT 12/13 #000861737 PURCHASE ARCO PAYPOINT ROSEVILLE CA","25.81","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"12/13/2017","Jenedypaige Ca","PAYPAL *JENEDYPAIGE 402-935-7733 CA","15.95","debit","Gift","Citi Dividend Platinum Select Visa Card","",""
"12/13/2017","Appraisal Scope Ok","APPRAISAL SCOPE INC 800-4347260 OK","21.00","debit","Legal","Citi Dividend Platinum Select Visa Card","",""
"12/13/2017","Amazon","AMAZON MKTPLACE PMTS WWW.WWW.AMAZON.COWA","50.78","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/12/2017","Online Payment","PAYMENT THANK YOU","2819.74","credit","Credit Card Payment","Citi Dividend Platinum Select Visa Card","",""
"12/12/2017","Murcor Des Trade","MURCOR INC. DES:TRADE PAY ID:00-0057832 INDN:Gary F. Hulbert CO ID:XXXXX72376...","321.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"12/12/2017","Interest Earned","Interest Earned","0.22","credit","Interest Income","Adv Tiered Interest Chkg","",""
"12/12/2017","Citibank Bill","Citibank Visa Bill Payment","2819.74","debit","Credit Card Payments","Adv Tiered Interest Chkg","",""
"12/12/2017","E Dorado Disposal","E Dorado Disposal Bill Payment","59.91","debit","Trash Service","Adv Tiered Interest Chkg","",""
"12/12/2017","Wallys Pizza Bar","WALLYS PIZZA BAR CAMERON PARK CA","32.25","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"12/12/2017","Online Payment","PAYMENT - THANK YOU","2819.74","credit","Credit Card Payment","Citi Dividend Platinum Select Visa Card","",""
"12/11/2017","Arco Arco Cameron","ARCO 82405 12/09 #000273387 PURCHASE ARCO 82405 CAMERON PARK CA","28.92","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"12/11/2017","Carl's Jr","CARL'S JR 7058 CAMERON PARK CA","16.77","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"12/11/2017","Sam's Club","SAMSCLUB #6620 FOLSOM CA","137.71","debit","Office Supplies","Citi Dividend Platinum Select Visa Card","",""
"12/11/2017","Michaels","MICHAELS STORES 2046 FOLSOM CA","34.43","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/11/2017","Michaels","MICHAELS STORES 2046 FOLSOM CA","31.67","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/09/2017","Amazon","AMAZON DIGITAL SVCS AMZN.888-802-3080 WA","4.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/09/2017","El Dorado Cnty","EL DORADO CNTY TRES TAX 530-621-5815 CA","2691.93","debit","Taxes","Citi Dividend Platinum Select Visa Card","",""
"12/09/2017","Convenience Pay Services","CONVENIENCE PAY SERVICES VERONICA.HUFFPA","62.22","debit","Taxes","Citi Dividend Platinum Select Visa Card","",""
"12/08/2017","Safeway","SAFEWAY #1618 CAMERON PARK CA","26.24","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"12/08/2017","Amazon","AMAZON.COM AMZN.COM/BILL AMZN.COM/BILLWA","94.36","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"12/07/2017","Kaiser Permanente","KAISER CPP PHARM 256 8882186245 CA","13.40","debit","Health Insurance","Citi Dividend Platinum Select Visa Card","",""
"12/07/2017","Kaiser Permanente","KAISER CPP PHARM 256 8882186245 CA","7.85","debit","Health Insurance","Citi Dividend Platinum Select Visa Card","",""
"12/06/2017","Kaiser Permanente","KAISER CPP PHARM 256 8882186245 CA","15.00","debit","Health Insurance","Citi Dividend Platinum Select Visa Card","",""
"12/06/2017","Arco Arco Cameron","ARCO 82405 12/06 #000908526 PURCHASE ARCO 82405 CAMERON PARK CA","8.91","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"12/05/2017","Ameritas Life In","Ameritas Life In DES:XI24DD ID:XI240000040366 INDN:HULBERT GARY F...","221.00","debit","Life Insurance","Adv Tiered Interest Chkg","",""
"12/04/2017","Check 1580","Check 1580","281.88","debit","Health Insurance","Adv Tiered Interest Chkg","","Kaiser"
"12/04/2017","Arco Arco Cameron","ARCO 82405 12/01 #000918552 PURCHASE ARCO 82405 CAMERON PARK CA","22.69","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"12/04/2017","Kaiser Permanente","KAISER 02090611 SACRAMENTO CA","35.00","debit","Health Insurance","Citi Dividend Platinum Select Visa Card","",""
"12/02/2017","Kaiser Permanente","KAISER CPP PHARM 256 8882186245 CA","71.67","debit","Health Insurance","Citi Dividend Platinum Select Visa Card","",""
"12/02/2017","Svcsapps Hulbe Cc","GOOGLE *SVCSAPPS_hulbe cc@google.comCA","15.33","debit","Gmail Bill","Citi Dividend Platinum Select Visa Card","",""
"12/01/2017","Nvs Pmd Des","NVS PMD DES:PAYMENT ID:797511 INDN:GaryFHulbert.Appraisal CO ID:XXXXX32275 CCD","640.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"12/01/2017","Pacific Gas & Electric","Pacific Gas & Electric Bill Payment","189.11","debit","Electric Bill","Adv Tiered Interest Chkg","",""
"12/01/2017","Amazon","Amazon.com AMZN.COM/BILLWA","76.46","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"11/30/2017","Safeway","SAFEWAY #1618 CAMERON PARK CA","16.54","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"11/30/2017","Sam's Club","SAMSCLUB #6620 FOLSOM CA","52.40","debit","Office Supplies","Citi Dividend Platinum Select Visa Card","",""
"11/30/2017","Amazon","Amazon.com AMZN.COM/BILLWA","32.15","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"11/30/2017","Jenedypaige Ca","PAYPAL *JENEDYPAIGE 402-935-7733 CA","15.95","debit","Gift","Citi Dividend Platinum Select Visa Card","",""
"11/30/2017","Appraisal Scope Ok","APPRAISAL SCOPE INC 800-4347260 OK","21.00","debit","Office Supplies","Citi Dividend Platinum Select Visa Card","",""
"11/30/2017","Sp Latter Day","SP * LATTER-DAY HOME LATTERDAYHOMEUT","44.91","debit","Furnishings","Citi Dividend Platinum Select Visa Card","",""
"11/30/2017","Murcor Des Trade","MURCOR INC. DES:TRADE PAY ID:00-0057832 INDN:Gary F. Hulbert CO ID:XXXXX72376...","100.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"11/30/2017","Dvs Proc Des","DVS PMT PROC DES:APPRAISAL ID:AU0000000008677 INDN:GARY HULBERT...","600.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"11/29/2017","J. W. Pepper & Son Inc.","J W PEPPER AND SON INC 800-3456296 PA","0.07","debit","Music","Citi Dividend Platinum Select Visa Card","",""
"11/29/2017","J. W. Pepper & Son Inc.","J W PEPPER AND SON INC 800-3456296 PA","71.80","debit","Music","Citi Dividend Platinum Select Visa Card","",""
"11/29/2017","DirecTV","DTV*DIRECTV SERVICE 800-347-3288 CA","76.48","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"11/29/2017","Sheet Music Plus","SHEETMUSICPLUS.COM 800-7433868 CA","26.75","debit","Music","Citi Dividend Platinum Select Visa Card","",""
"11/29/2017","Arco","ARCO PAYPOINT 11/29 #000914260 PURCHASE ARCO PAYPOINT PLACERVILLE CA","17.96","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"11/28/2017","Pacific Gas & Electric","PACIFIC GAS & ELECTRIC Bill Payment","85.05","debit","Electric Bill","Adv Tiered Interest Chkg","",""
"11/28/2017","AT&T Wireless","AT&T MOBILITY Bill Payment","194.08","debit","bus phone/internet","Adv Tiered Interest Chkg","",""
"11/28/2017","Arco Arco Cameron","ARCO 82405 11/28 #000819735 PURCHASE ARCO 82405 CAMERON PARK CA","35.00","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"11/28/2017","Tortilla Flats","TORTILLA FLATS CANTINA PLACERVILLE CA","107.14","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"11/28/2017","Amazon","AMAZON.COM AMZN.COM/BILL AMZN.COM/BILLWA","8.00","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"11/28/2017","Amazon","AMAZON.COM AMZN.COM/BILL AMZN.COM/BILLWA","36.04","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"11/27/2017","Arco","ARCO PAYPOINT 11/25 #000872129 PURCHASE ARCO PAYPOINT WOODLAND CA","9.74","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"11/27/2017","Bank of America","BANK OF AMERICA DES:LINE PYMT ID:XXXXX9037987599 INDN:HULBERT GA...","1376.88","debit","Mortgage & Rent","Adv Tiered Interest Chkg","",""
"11/27/2017","Target","TARGET.COM * 800-591-3869 MN","24.23","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"11/27/2017","Target","TARGET.COM * 800-591-3869 MN","25.05","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"11/26/2017","Amazon","AMAZON.COM AMZN.COM/BILL AMZN.COM/BILLWA","69.70","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"11/26/2017","Amazon","AMAZON.COM AMZN.COM/BILL AMZN.COM/BILLWA","37.91","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"11/25/2017","Dollclothes Ca","PAYPAL *DOLLCLOTHES 402-935-7733 CA","23.15","debit","Gift","Citi Dividend Platinum Select Visa Card","",""
"11/25/2017","Target","TARGET 00022707 ELDORADO HILLCA","13.93","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"11/25/2017","Amazon","AMAZON MKTPLACE PMTS WWW.WWW.AMAZON.COWA","11.29","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"11/25/2017","Douglas Feed Ranch","DOUGLAS FEED AND RANCH GRANITE BAY CA","31.11","credit","Credit Card Payment","Citi Dividend Platinum Select Visa Card","",""
"11/24/2017","Arco","ARCO PAYPOINT 11/23 #000597326 PURCHASE ARCO PAYPOINT PLACERVILLE CA","30.96","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"11/24/2017","Nvs Pmd Des","NVS PMD DES:PAYMENT ID:796564 INDN:GaryFHulbert.Appraisal CO ID:XXXXX32275 CCD","990.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"11/24/2017","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","21.99","debit","Office Supplies","Citi Dividend Platinum Select Visa Card","",""
"11/24/2017","Amazon","AMAZON.COM AMZN.COM/BILL AMZN.COM/BILLWA","12.02","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"11/24/2017","Big O Tires","BIG O TIRE SERVICE #5085 CAMERON PARK CA","409.36","debit","Service & Parts","Citi Dividend Platinum Select Visa Card","",""
"11/23/2017","Amazon","AMAZON MKTPLACE PMTS WWW.WWW.AMAZON.COWA","50.68","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"11/23/2017","Rstudio Rstudio.com Ma","RSTUDIO, INC. RSTUDIO.COM MA","9.00","debit","Office Supplies","Citi Dividend Platinum Select Visa Card","",""
"11/23/2017","Amazon Video","Amazon Video On Demand AMZN.COM/billWA","2.99","debit","Movies & DVDs","Citi Dividend Platinum Select Visa Card","",""
"11/23/2017","Amazon Video","AMAZON VIDEO ON DEMAND AM888-802-3080 WA","2.99","debit","Movies & DVDs","Citi Dividend Platinum Select Visa Card","",""
"11/22/2017","Safeway","SAFEWAY #1618 CAMERON PARK CA","47.62","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"11/22/2017","Safeway","SAFEWAY #1618 CAMERON PARK CA","28.40","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"11/22/2017","Amazon","AMAZON.COM AMZN.COM/BILL AMZN.COM/BILLWA","116.25","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"11/22/2017","Amazon","Amazon Digital Svcs AMZN.COM/billWA","0.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"11/22/2017","Appraisal Scope Ok","APPRAISAL SCOPE INC 800-4347260 OK","21.00","debit","Legal","Citi Dividend Platinum Select Visa Card","",""
"11/22/2017","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","43.98","credit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"11/22/2017","Walgreens","WALGREENS #10599 CAMERON PARK CA","32.11","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"11/22/2017","Appraisal Scope Ok","APPRAISAL SCOPE INC 800-4347260 OK","21.00","debit","Legal","Citi Dividend Platinum Select Visa Card","",""
"11/22/2017","Bkofamerica ATM Deposit","BKOFAMERICA ATM 11/22 #000001722 DEPOSIT CAMERON PARK CAMERON PARK CA","1075.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"11/21/2017","Costco","COSTCO WHSE #0765 FOLSOM CA","437.44","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"11/21/2017","Assurant Appraisals Lx","ASSURANT APPRAISALS LX 877-263-0220 WI","6.40","debit","Legal","Citi Dividend Platinum Select Visa Card","",""
"11/21/2017","Adalberto Mexican Food","ADALBERTO'S MEXICAN FOOD SACRAMENTO CA","16.94","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"11/21/2017","Amazon","AMAZON.COM AMZN.COM/BILL AMZN.COM/BILLWA","16.08","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"11/20/2017","Carl's Jr","CARL'S JR 7058 CAMERON PARK CA","18.30","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"11/20/2017","iTunes","APL* ITUNES.COM/BILL 866-712-7753 CA","0.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"11/20/2017","Murcor Des Trade","MURCOR INC. DES:TRADE PAY ID:00-0057832 INDN:Gary F. Hulbert CO ID:XXXXX72376...","321.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"11/20/2017","Bkofamerica ATM Deposit","BKOFAMERICA ATM 11/20 #000001185 DEPOSIT CAMERON PARK CAMERON PARK CA","1200.00","credit","Interest Income","Adv Tiered Interest Chkg","",""
"11/19/2017","Que Viva","QUE VIVA CAMERON PARK CA","33.36","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"11/19/2017","Sheet Music Plus","SHEETMUSICPLUS.COM 800-7433868 CA","58.43","debit","Music","Citi Dividend Platinum Select Visa Card","",""
"11/18/2017","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","81.05","debit","Office Supplies","Citi Dividend Platinum Select Visa Card","",""
"11/18/2017","Amazon","AMAZON.COM AMZN.COM/BILL AMZN.COM/BILLWA","51.45","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"11/18/2017","Amazon","AMAZON MKTPLACE PMTS AMZN.COM/BILLWA","8.13","debit","Office Supplies","Citi Dividend Platinum Select Visa Card","",""
"11/17/2017","Nvs Pmd Des","NVS PMD DES:PAYMENT ID:795580 INDN:GaryFHulbert.Appraisal CO ID:XXXXX32275 CCD","1380.00","credit","appraisal income","Adv Tiered Interest Chkg","",""
"11/17/2017","Arco","ARCO PAYPOINT 11/17 #000480186 PURCHASE ARCO PAYPOINT PLACERVILLE CA","36.23","debit","Gas & Fuel","Adv Tiered Interest Chkg","",""
"11/17/2017","Coursera","COURSERA 650-265-7649 CA","49.00","debit","Legal","Citi Dividend Platinum Select Visa Card","",""
"11/17/2017","Wal-Mart","WALMART.COM 8009666546 800-966-6546 AR","8.57","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"11/17/2017","Netflix","NETFLIX.COM NETFLIX.COM CA","9.99","debit","Shopping","Citi Dividend Platinum Select Visa Card","",""
"11/17/2017","Annual Membership Fee","MEMBERSHIP FEE NOV 17-OCT 18","0.00","credit","Service Fee","Citi Dividend Platinum Select Visa Card","",""
"11/16/2017","Safeway","SAFEWAY #1618 CAMERON PARK CA","39.97","debit","Groceries","Citi Dividend Platinum Select Visa Card","",""
"11/16/2017","Demeritwear Mi","DEMERITWEAR 734-369-4949 MI","23.70","debit","Restaurants","Citi Dividend Platinum Select Visa Card","",""
"11/15/2017","Home Depot","THE HOME DEPOT #1085 PLACERVILLE CA","11.90","debit","Home Improvement","Citi Dividend Platinum Select Visa Card","",""
"11/15/2017","Subway","SUBWAY 00034744 CAMERON PARK CA","16.81","debit","Business Meals","Citi Dividend Platinum Select Visa Card","",""
"11/15/2017","QuikStop","QUIK STOP #0126 Q80 ORANGEVALE CA","21.58","debit","Fast Food","Citi Dividend Platinum Select Visa Card","",""
